"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","9953149 (1139918) [Glacios]"
"06/14/2021","00:16:07.890","268.86"
"06/14/2021","00:16:14.590","268.97"
"06/14/2021","00:16:21.289","269.09"
"06/14/2021","00:16:27.990","269.2"
"06/14/2021","00:16:34.689","269.31"
"06/14/2021","00:16:41.388","269.43"
"06/14/2021","00:16:54.787","269.65"
"06/14/2021","00:17:01.487","269.76"
"06/14/2021","00:17:08.187","269.87"
"06/14/2021","00:17:14.886","269.98"
"06/14/2021","00:17:21.586","270.1"
"06/14/2021","00:17:28.285","270.22"
"06/14/2021","00:17:34.985","270.33"
"06/14/2021","00:17:41.684","270.44"
"06/14/2021","00:17:48.382","270.55"
"06/14/2021","00:17:55.085","270.66"
"06/14/2021","00:18:01.784","270.77"
"06/14/2021","00:18:08.484","270.88"
"06/14/2021","00:18:15.182","270.99"
"06/14/2021","00:18:21.880","271.11"
"06/14/2021","00:18:28.579","271.22"
"06/14/2021","00:18:35.280","271.35"
"06/14/2021","00:18:48.681","271.56"
"06/14/2021","00:18:55.378","271.67"
"06/14/2021","00:19:02.076","271.78"
"06/14/2021","00:19:08.777","271.89"
"06/14/2021","00:19:15.475","272.01"
"06/14/2021","00:19:22.176","272.12"
"06/14/2021","00:19:28.874","272.24"
"06/14/2021","00:19:35.573","272.36"
"06/14/2021","00:19:48.973","272.58"
"06/14/2021","00:19:55.676","272.69"
"06/14/2021","00:20:02.374","272.8"
"06/14/2021","00:20:09.070","272.91"
"06/14/2021","00:20:15.771","273.02"
"06/14/2021","00:20:22.469","273.15"
"06/14/2021","00:20:29.169","273.26"
"06/14/2021","00:20:35.869","273.38"
"06/14/2021","00:20:42.567","273.49"
"06/14/2021","00:20:55.966","273.71"
"06/14/2021","00:21:02.665","273.82"
"06/14/2021","00:21:09.366","273.93"
"06/14/2021","00:21:16.065","274.05"
"06/14/2021","00:21:22.764","274.16"
"06/14/2021","00:21:29.465","274.28"
"06/14/2021","00:21:36.163","274.39"
"06/14/2021","00:21:42.865","274.5"
"06/14/2021","00:21:49.562","274.62"
"06/14/2021","00:21:56.261","274.72"
"06/14/2021","00:22:02.962","274.84"
"06/14/2021","00:22:09.660","274.95"
"06/14/2021","00:22:16.359","275.06"
"06/14/2021","00:22:23.059","275.18"
"06/14/2021","00:22:29.758","275.3"
"06/14/2021","00:22:36.458","275.41"
"06/14/2021","00:22:43.157","275.52"
"06/14/2021","00:22:49.856","275.63"
"06/14/2021","00:22:56.556","275.75"
"06/14/2021","00:23:03.255","275.86"
"06/14/2021","00:23:09.955","275.97"
"06/14/2021","00:23:16.654","276.08"
"06/14/2021","00:23:23.354","276.2"
"06/14/2021","00:23:30.054","276.32"
"06/14/2021","00:23:36.754","276.43"
"06/14/2021","00:23:43.452","276.55"
"06/14/2021","00:23:56.852","276.76"
"06/14/2021","00:24:03.552","276.88"
"06/14/2021","00:24:10.254","276.99"
"06/14/2021","00:24:16.951","277.1"
"06/14/2021","00:24:23.651","277.22"
"06/14/2021","00:24:30.350","277.33"
"06/14/2021","00:24:37.049","277.45"
"06/14/2021","00:24:43.750","277.56"
"06/14/2021","00:24:50.449","277.67"
"06/14/2021","00:24:57.149","277.78"
"06/14/2021","00:25:03.848","277.89"
"06/14/2021","00:25:10.547","278.01"
"06/14/2021","00:25:17.247","278.12"
"06/14/2021","00:25:23.946","278.24"
"06/14/2021","00:25:30.646","278.36"
"06/14/2021","00:25:37.347","278.47"
"06/14/2021","00:25:44.044","278.58"
"06/14/2021","00:25:50.745","278.69"
"06/14/2021","00:25:57.444","278.8"
"06/14/2021","00:26:04.141","278.91"
"06/14/2021","00:26:10.844","279.02"
"06/14/2021","00:26:17.540","279.15"
"06/14/2021","00:26:24.241","279.26"
"06/14/2021","00:26:30.939","279.37"
"06/14/2021","00:26:37.638","279.48"
"06/14/2021","00:26:44.344","279.59"
"06/14/2021","00:26:51.038","279.7"
"06/14/2021","00:26:57.737","279.81"
"06/14/2021","00:27:04.436","279.92"
"06/14/2021","00:27:11.135","280.04"
"06/14/2021","00:27:17.836","280.15"
"06/14/2021","00:27:24.535","280.26"
"06/14/2021","00:27:31.234","280.38"
"06/14/2021","00:27:37.935","280.49"
"06/14/2021","00:27:44.634","280.6"
"06/14/2021","00:27:51.334","280.71"
"06/14/2021","00:27:58.032","280.82"
"06/14/2021","00:28:04.732","280.93"
"06/14/2021","00:28:11.432","281.04"
"06/14/2021","00:28:18.131","281.15"
"06/14/2021","00:28:24.834","281.27"
"06/14/2021","00:28:31.530","281.39"
"06/14/2021","00:28:38.229","281.5"
"06/14/2021","00:28:44.930","281.61"
"06/14/2021","00:28:51.628","281.72"
"06/14/2021","00:28:58.327","281.83"
"06/14/2021","00:29:05.027","281.94"
"06/14/2021","00:29:11.726","282.06"
"06/14/2021","00:29:18.430","282.17"
"06/14/2021","00:29:25.127","282.28"
"06/14/2021","00:29:31.827","282.4"
"06/14/2021","00:29:38.527","282.51"
"06/14/2021","00:29:45.229","282.63"
"06/14/2021","00:29:51.930","282.73"
"06/14/2021","00:29:58.627","282.84"
"06/14/2021","00:30:05.327","282.96"
"06/14/2021","00:30:12.027","283.07"
"06/14/2021","00:30:18.726","283.19"
"06/14/2021","00:30:25.427","283.3"
"06/14/2021","00:30:32.125","283.41"
"06/14/2021","00:30:38.824","283.53"
"06/14/2021","00:30:45.527","283.64"
"06/14/2021","00:30:52.228","283.75"
"06/14/2021","00:30:58.927","283.86"
"06/14/2021","00:31:05.622","283.97"
"06/14/2021","00:31:12.321","284.09"
"06/14/2021","00:31:19.020","284.2"
"06/14/2021","00:31:25.723","284.32"
"06/14/2021","00:31:32.419","284.43"
"06/14/2021","00:31:39.119","284.54"
"06/14/2021","00:31:45.818","284.66"
"06/14/2021","00:31:59.219","284.88"
"06/14/2021","00:32:05.916","284.99"
"06/14/2021","00:32:12.617","285.1"
"06/14/2021","00:32:19.317","285.22"
"06/14/2021","00:32:26.016","285.33"
"06/14/2021","00:32:32.716","285.44"
"06/14/2021","00:32:39.415","285.56"
"06/14/2021","00:32:46.114","285.67"
"06/14/2021","00:32:52.815","285.78"
"06/14/2021","00:32:59.513","285.89"
"06/14/2021","00:33:06.215","286"
"06/14/2021","00:33:12.912","286.12"
"06/14/2021","00:33:19.614","286.23"
"06/14/2021","00:33:26.313","286.35"
"06/14/2021","00:33:33.010","286.46"
"06/14/2021","00:33:39.710","286.57"
"06/14/2021","00:33:46.408","286.69"
"06/14/2021","00:33:53.110","286.79"
"06/14/2021","00:33:59.808","286.91"
"06/14/2021","00:34:06.507","287.02"
"06/14/2021","00:34:13.205","287.13"
"06/14/2021","00:34:19.905","287.25"
"06/14/2021","00:34:26.605","287.36"
"06/14/2021","00:34:33.304","287.48"
"06/14/2021","00:34:40.008","287.59"
"06/14/2021","00:34:46.704","287.7"
"06/14/2021","00:34:53.403","287.81"
"06/14/2021","00:35:00.105","287.92"
"06/14/2021","00:35:06.804","288.04"
"06/14/2021","00:35:13.506","288.15"
"06/14/2021","00:35:20.200","288.26"
"06/14/2021","00:35:26.903","288.38"
"06/14/2021","00:35:33.599","288.49"
"06/14/2021","00:35:40.298","288.61"
"06/14/2021","00:35:53.697","288.82"
"06/14/2021","00:36:00.398","288.94"
"06/14/2021","00:36:07.099","289.05"
"06/14/2021","00:36:13.795","289.17"
"06/14/2021","00:36:20.496","289.28"
"06/14/2021","00:36:27.195","289.39"
"06/14/2021","00:36:33.894","289.51"
"06/14/2021","00:36:40.594","289.62"
"06/14/2021","00:36:47.294","289.73"
"06/14/2021","00:36:53.993","289.84"
"06/14/2021","00:37:00.693","289.95"
"06/14/2021","00:37:07.393","290.06"
"06/14/2021","00:37:14.096","290.17"
"06/14/2021","00:37:20.790","290.3"
"06/14/2021","00:37:27.490","290.41"
"06/14/2021","00:37:34.193","290.52"
"06/14/2021","00:37:40.888","290.63"
"06/14/2021","00:37:47.588","290.74"
"06/14/2021","00:37:54.287","290.85"
"06/14/2021","00:38:00.986","290.96"
"06/14/2021","00:38:07.686","291.07"
"06/14/2021","00:38:14.386","291.19"
"06/14/2021","00:38:21.086","291.3"
"06/14/2021","00:38:27.785","291.41"
"06/14/2021","00:38:34.484","291.53"
"06/14/2021","00:38:41.184","291.64"
"06/14/2021","00:38:47.883","291.76"
"06/14/2021","00:38:54.583","291.86"
"06/14/2021","00:39:01.283","291.97"
"06/14/2021","00:39:07.983","292.09"
"06/14/2021","00:39:14.682","292.2"
"06/14/2021","00:39:21.380","292.32"
"06/14/2021","00:39:28.079","292.43"
"06/14/2021","00:39:34.779","292.54"
"06/14/2021","00:39:41.478","292.66"
"06/14/2021","00:39:54.877","292.88"
"06/14/2021","00:40:01.576","292.99"
"06/14/2021","00:40:14.975","293.21"
"06/14/2021","00:40:21.675","293.32"
"06/14/2021","00:40:28.374","293.44"
"06/14/2021","00:40:35.073","293.55"
"06/14/2021","00:40:41.776","293.66"
"06/14/2021","00:40:48.473","293.78"
"06/14/2021","00:40:55.174","293.88"
"06/14/2021","00:41:01.872","294"
"06/14/2021","00:41:08.571","294.11"
"06/14/2021","00:41:15.274","294.22"
"06/14/2021","00:41:21.971","294.34"
"06/14/2021","00:41:28.674","294.45"
"06/14/2021","00:41:35.372","294.57"
"06/14/2021","00:41:42.070","294.68"
"06/14/2021","00:41:55.470","294.9"
"06/14/2021","00:42:02.176","295"
"06/14/2021","00:42:08.868","295.11"
"06/14/2021","00:42:15.568","295.23"
"06/14/2021","00:42:22.266","295.34"
"06/14/2021","00:42:28.967","295.46"
"06/14/2021","00:42:35.666","295.57"
"06/14/2021","00:42:42.365","295.68"
"06/14/2021","00:42:49.065","295.79"
"06/14/2021","00:42:55.764","295.9"
"06/14/2021","00:43:02.464","296.01"
"06/14/2021","00:43:09.163","296.12"
"06/14/2021","00:43:15.866","296.23"
"06/14/2021","00:43:22.563","296.35"
"06/14/2021","00:43:29.262","296.46"
"06/14/2021","00:43:35.963","296.58"
"06/14/2021","00:43:42.661","296.69"
"06/14/2021","00:43:49.362","296.79"
"06/14/2021","00:43:56.060","296.91"
"06/14/2021","00:44:02.759","297.02"
"06/14/2021","00:44:09.460","297.13"
"06/14/2021","00:44:16.158","297.24"
"06/14/2021","00:44:22.857","297.36"
"06/14/2021","00:44:29.557","297.47"
"06/14/2021","00:44:36.256","297.58"
"06/14/2021","00:44:42.955","297.7"
"06/14/2021","00:44:49.655","297.81"
"06/14/2021","00:44:56.357","297.91"
"06/14/2021","00:45:03.054","298.03"
"06/14/2021","00:45:09.753","298.14"
"06/14/2021","00:45:16.453","298.26"
"06/14/2021","00:45:23.154","298.37"
"06/14/2021","00:45:29.853","298.48"
"06/14/2021","00:45:36.553","298.59"
"06/14/2021","00:45:43.252","298.7"
"06/14/2021","00:45:49.951","298.81"
"06/14/2021","00:45:56.651","298.92"
"06/14/2021","00:46:03.350","299.03"
"06/14/2021","00:46:10.049","299.14"
"06/14/2021","00:46:16.752","299.25"
"06/14/2021","00:46:23.448","299.37"
"06/14/2021","00:46:30.148","299.48"
"06/14/2021","00:46:36.847","299.59"
"06/14/2021","00:46:43.546","299.7"
"06/14/2021","00:46:50.246","299.81"
"06/14/2021","00:46:56.945","299.92"
"06/14/2021","00:47:03.645","300.03"
"06/14/2021","00:47:10.350","300.13"
"06/14/2021","00:47:17.045","300.25"
"06/14/2021","00:47:23.745","300.36"
"06/14/2021","00:47:30.444","300.47"
"06/14/2021","00:47:37.143","300.59"
"06/14/2021","00:47:43.843","300.69"
"06/14/2021","00:47:50.543","300.8"
"06/14/2021","00:47:57.246","300.91"
"06/14/2021","00:48:03.942","301.02"
"06/14/2021","00:48:10.640","301.13"
"06/14/2021","00:48:17.345","301.24"
"06/14/2021","00:48:24.040","301.36"
"06/14/2021","00:48:30.741","301.47"
"06/14/2021","00:48:44.138","301.68"
"06/14/2021","00:48:57.536","301.88"
"06/14/2021","00:49:10.936","302.05"
"06/14/2021","00:49:24.335","302.2"
"06/14/2021","00:49:37.732","302.31"
"06/14/2021","00:49:57.832","302.44"
"06/14/2021","00:52:05.122","302.32"
"06/14/2021","00:52:31.925","302.2"
"06/14/2021","00:52:58.721","302.06"
"06/14/2021","00:53:18.817","301.95"
"06/14/2021","00:53:38.915","301.84"
"06/14/2021","00:53:59.014","301.72"
"06/14/2021","00:54:19.112","301.6"
"06/14/2021","00:54:39.215","301.48"
"06/14/2021","00:54:59.311","301.37"
"06/14/2021","00:55:19.407","301.25"
"06/14/2021","00:55:39.506","301.14"
"06/14/2021","00:55:59.605","301.02"
"06/14/2021","00:56:19.706","300.91"
"06/14/2021","00:56:39.802","300.8"
"06/14/2021","00:56:59.902","300.69"
"06/14/2021","00:57:20.004","300.58"
"06/14/2021","00:57:46.797","300.44"
"06/14/2021","00:58:06.895","300.34"
"06/14/2021","00:58:26.993","300.23"
"06/14/2021","00:58:53.791","300.1"
"06/14/2021","00:59:13.891","300"
"06/14/2021","00:59:40.687","299.88"
"06/14/2021","01:00:00.787","299.78"
"06/14/2021","01:00:27.582","299.66"
"06/14/2021","01:00:54.381","299.54"
"06/14/2021","01:01:21.179","299.43"
"06/14/2021","01:01:47.981","299.31"
"06/14/2021","01:02:14.776","299.2"
"06/14/2021","01:02:41.573","299.09"
"06/14/2021","01:03:15.071","298.96"
"06/14/2021","01:03:48.568","298.83"
"06/14/2021","01:04:22.066","298.71"
"06/14/2021","01:04:55.562","298.59"
"06/14/2021","01:05:29.062","298.47"
"06/14/2021","01:06:02.559","298.36"
"06/14/2021","01:06:36.055","298.25"
"06/14/2021","01:07:09.551","298.14"
"06/14/2021","01:07:49.750","298.02"
"06/14/2021","01:08:29.947","297.9"
"06/14/2021","01:09:10.144","297.78"
"06/14/2021","01:09:50.343","297.67"
"06/14/2021","01:10:30.540","297.56"
"06/14/2021","01:11:10.733","297.45"
"06/14/2021","01:11:57.631","297.33"
"06/14/2021","01:12:44.529","297.22"
"06/14/2021","01:13:24.723","297.12"
"06/14/2021","01:14:11.620","297.02"
"06/14/2021","01:14:58.516","296.91"
"06/14/2021","01:15:52.113","296.8"
"06/14/2021","01:16:45.706","296.7"
"06/14/2021","01:17:39.302","296.59"
"06/14/2021","01:18:39.598","296.48"
"06/14/2021","01:19:39.889","296.37"
"06/14/2021","01:20:40.189","296.27"
"06/14/2021","01:21:53.880","296.16"
"06/14/2021","01:22:57.546","296.06"
"06/14/2021","01:24:07.870","295.96"
"06/14/2021","01:25:28.262","295.85"
"06/14/2021","01:26:48.655","295.75"
"06/14/2021","01:28:12.422","295.65"
"06/14/2021","01:29:52.911","295.54"
"06/14/2021","01:31:30.029","295.44"
"06/14/2021","01:33:13.891","295.34"
"06/14/2021","01:35:24.508","295.23"
"06/14/2021","01:37:28.473","295.13"
"06/14/2021","01:39:52.487","295.03"
"06/14/2021","01:42:50.041","294.92"
"06/14/2021","01:45:50.935","294.82"
"06/14/2021","01:49:48.737","294.71"
"06/14/2021","01:54:43.513","294.6"
"06/14/2021","02:00:28.551","294.5"
"06/14/2021","02:08:51.013","294.4"
"06/14/2021","02:31:14.220","294.29"
"06/14/2021","03:20:32.039","294.4"
"06/14/2021","03:43:08.658","294.5"
"06/14/2021","04:03:48.050","294.6"
"06/14/2021","04:25:14.333","294.71"
"06/14/2021","04:44:06.532","294.81"
"06/14/2021","05:02:38.638","294.91"
"06/14/2021","05:22:57.932","295.02"
"06/14/2021","05:41:20.008","295.12"
"06/14/2021","06:00:05.512","295.22"
"06/14/2021","06:20:11.403","295.33"
"06/14/2021","06:38:36.800","295.43"
"06/14/2021","06:59:09.476","295.54"
"06/14/2021","07:19:48.873","295.65"
"06/14/2021","07:38:44.421","295.75"
"06/14/2021","07:58:23.511","295.85"
"06/14/2021","08:19:56.500","295.96"
"06/14/2021","08:40:09.092","296.06"
"06/14/2021","09:01:05.236","296.16"
"06/14/2021","09:20:47.677","296.05"
"06/14/2021","09:21:01.074","295.93"
"06/14/2021","09:21:14.480","295.74"
"06/14/2021","09:21:21.180","295.6"
"06/14/2021","09:21:27.888","295.44"
"06/14/2021","09:21:34.584","295.23"
"06/14/2021","09:21:41.290","294.94"
"06/14/2021","09:21:47.983","294.61"
"06/14/2021","09:21:54.684","294.18"
"06/14/2021","09:22:01.388","293.7"
"06/14/2021","09:22:08.082","293.14"
"06/14/2021","09:22:14.788","292.43"
"06/14/2021","09:22:21.483","291.69"
"06/14/2021","09:22:28.185","290.78"
"06/14/2021","09:22:34.893","289.85"
"06/14/2021","09:22:41.581","288.85"
"06/14/2021","09:22:48.281","287.68"
"06/14/2021","09:22:54.981","286.52"
"06/14/2021","09:23:01.683","285.19"
"06/14/2021","09:23:08.386","283.89"
"06/14/2021","09:23:15.079","282.52"
"06/14/2021","09:23:21.777","280.97"
"06/14/2021","09:23:28.477","279.47"
"06/14/2021","09:23:35.179","277.77"
"06/14/2021","09:23:41.883","276.14"
"06/14/2021","09:23:48.576","274.47"
"06/14/2021","09:23:55.277","272.63"
"06/14/2021","09:24:01.977","270.88"
"06/14/2021","09:24:08.679","268.9"
"06/14/2021","09:24:15.383","266.92"
"06/14/2021","09:24:22.077","264.76"
"06/14/2021","09:24:28.776","262.24"
"06/14/2021","09:24:35.476","259.71"
"06/14/2021","09:24:42.179","257.02"
"06/14/2021","09:24:48.880","253.98"
"06/14/2021","09:24:55.575","251.05"
"06/14/2021","09:25:02.274","247.79"
"06/14/2021","09:25:08.973","244.67"
"06/14/2021","09:25:15.681","241.48"
"06/14/2021","09:25:22.380","237.97"
"06/14/2021","09:25:29.076","234.67"
"06/14/2021","09:25:35.775","231.1"
"06/14/2021","09:25:42.475","227.77"
"06/14/2021","09:25:49.179","224.39"
"06/14/2021","09:25:55.880","220.77"
"06/14/2021","09:26:02.574","217.41"
"06/14/2021","09:26:09.274","213.83"
"06/14/2021","09:26:15.973","210.5"
"06/14/2021","09:26:22.679","207.19"
"06/14/2021","09:26:29.378","203.67"
"06/14/2021","09:26:36.071","200.44"
"06/14/2021","09:26:42.773","197"
"06/14/2021","09:26:49.470","193.82"
"06/14/2021","09:26:56.177","190.7"
"06/14/2021","09:27:02.869","187.41"
"06/14/2021","09:27:09.568","184.41"
"06/14/2021","09:27:16.273","181.43"
"06/14/2021","09:27:22.968","178.28"
"06/14/2021","09:27:29.677","175.44"
"06/14/2021","09:27:36.367","172.43"
"06/14/2021","09:27:43.066","169.67"
"06/14/2021","09:27:49.771","166.98"
"06/14/2021","09:27:56.468","164.15"
"06/14/2021","09:28:03.169","161.58"
"06/14/2021","09:28:09.867","158.89"
"06/14/2021","09:28:16.566","156.43"
"06/14/2021","09:28:23.271","154.04"
"06/14/2021","09:28:29.968","151.55"
"06/14/2021","09:28:36.668","149.29"
"06/14/2021","09:28:43.365","146.92"
"06/14/2021","09:28:50.064","144.77"
"06/14/2021","09:28:56.771","142.67"
"06/14/2021","09:29:03.468","140.5"
"06/14/2021","09:29:10.166","138.55"
"06/14/2021","09:29:16.864","136.49"
"06/14/2021","09:29:23.564","134.63"
"06/14/2021","09:29:30.268","132.83"
"06/14/2021","09:29:36.968","130.96"
"06/14/2021","09:29:43.666","129.28"
"06/14/2021","09:29:50.365","127.54"
"06/14/2021","09:29:57.064","125.95"
"06/14/2021","09:30:03.768","124.42"
"06/14/2021","09:30:10.468","122.83"
"06/14/2021","09:30:17.166","121.41"
"06/14/2021","09:30:23.863","119.95"
"06/14/2021","09:30:30.562","118.63"
"06/14/2021","09:30:37.266","117.36"
"06/14/2021","09:30:43.968","116.02"
"06/14/2021","09:30:50.664","114.83"
"06/14/2021","09:30:57.363","113.69"
"06/14/2021","09:31:04.061","112.51"
"06/14/2021","09:31:10.766","111.46"
"06/14/2021","09:31:17.468","110.37"
"06/14/2021","09:31:24.164","109.39"
"06/14/2021","09:31:30.862","108.45"
"06/14/2021","09:31:37.560","107.47"
"06/14/2021","09:31:44.266","106.6"
"06/14/2021","09:31:50.965","105.69"
"06/14/2021","09:31:57.661","104.89"
"06/14/2021","09:32:04.361","104.12"
"06/14/2021","09:32:11.059","103.33"
"06/14/2021","09:32:17.766","102.62"
"06/14/2021","09:32:24.465","101.89"
"06/14/2021","09:32:31.161","101.24"
"06/14/2021","09:32:37.861","100.62"
"06/14/2021","09:32:44.556","99.96"
"06/14/2021","09:32:51.259","99.38"
"06/14/2021","09:32:57.962","98.78"
"06/14/2021","09:33:04.655","98.24"
"06/14/2021","09:33:11.358","97.73"
"06/14/2021","09:33:18.054","97.2"
"06/14/2021","09:33:24.756","96.73"
"06/14/2021","09:33:31.459","96.24"
"06/14/2021","09:33:38.154","95.82"
"06/14/2021","09:33:44.855","95.4"
"06/14/2021","09:33:51.553","94.97"
"06/14/2021","09:33:58.254","94.59"
"06/14/2021","09:34:04.951","94.2"
"06/14/2021","09:34:11.654","93.85"
"06/14/2021","09:34:18.358","93.52"
"06/14/2021","09:34:25.050","93.16"
"06/14/2021","09:34:31.748","92.85"
"06/14/2021","09:34:38.449","92.52"
"06/14/2021","09:34:45.150","92.23"
"06/14/2021","09:34:51.854","91.95"
"06/14/2021","09:34:58.548","91.66"
"06/14/2021","09:35:05.249","91.4"
"06/14/2021","09:35:11.947","91.13"
"06/14/2021","09:35:18.648","90.9"
"06/14/2021","09:35:25.356","90.66"
"06/14/2021","09:35:32.045","90.43"
"06/14/2021","09:35:38.745","90.21"
"06/14/2021","09:35:45.447","90.01"
"06/14/2021","09:35:52.148","89.79"
"06/14/2021","09:35:58.846","89.6"
"06/14/2021","09:36:05.545","89.4"
"06/14/2021","09:36:12.244","89.22"
"06/14/2021","09:36:18.944","89.05"
"06/14/2021","09:36:25.646","88.87"
"06/14/2021","09:36:32.346","88.71"
"06/14/2021","09:36:39.041","88.54"
"06/14/2021","09:36:45.742","88.39"
"06/14/2021","09:36:52.443","88.24"
"06/14/2021","09:36:59.145","88.09"
"06/14/2021","09:37:05.838","87.96"
"06/14/2021","09:37:12.537","87.81"
"06/14/2021","09:37:19.243","87.68"
"06/14/2021","09:37:25.938","87.56"
"06/14/2021","09:37:32.636","87.43"
"06/14/2021","09:37:39.335","87.31"
"06/14/2021","09:37:46.035","87.19"
"06/14/2021","09:37:52.735","87.07"
