"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3889 (1156255) [Krios G4]","3889 (1156255) [Krios G4]"
"06/14/2021","02:36:23.407","96315.789",""
"06/14/2021","02:42:08.614","2845.928",""
"06/14/2021","02:42:29.559","96315.789",""
"06/14/2021","02:47:33.998","2845.928",""
"06/14/2021","02:49:04.432","96315.789",""
"06/14/2021","02:54:49.686","2845.928",""
"06/14/2021","02:55:10.171","96315.789",""
"06/14/2021","02:56:21.386","2845.928",""
"06/14/2021","02:56:59.547","96315.789",""
"06/14/2021","03:02:24.674","2845.928",""
"06/14/2021","03:02:42.702","96315.789",""
"06/14/2021","03:08:28.441","2845.928",""
"06/14/2021","03:08:49.652","96315.789",""
"06/14/2021","03:13:56.726","2845.928",""
"06/14/2021","03:14:13.866","96315.789",""
"06/14/2021","03:19:20.412","2845.928",""
"06/14/2021","03:20:59.283","96315.789",""
"06/14/2021","03:21:50.770","2845.928",""
"06/14/2021","03:22:08.247","96315.789",""
"06/14/2021","03:28:34.347","2845.928",""
"06/14/2021","03:28:54.818","96315.789",""
"06/14/2021","03:33:45.938","657.216",""
"06/14/2021","03:34:15.499","1678.57",""
"06/14/2021","03:35:04.519","2845.928",""
"06/14/2021","03:35:44.746","657.216",""
"06/14/2021","03:35:59.039","2845.928",""
"06/14/2021","03:36:17.111","96315.789",""
"06/14/2021","03:41:04.871","2845.928",""
"06/14/2021","03:41:40.415","96315.789",""
"06/14/2021","03:42:51.663","2845.928",""
"06/14/2021","03:43:12.417","96315.789",""
"06/14/2021","03:44:04.166","2845.928",""
"06/14/2021","03:44:21.504","96315.789",""
"06/14/2021","03:48:45.993","2845.928",""
"06/14/2021","03:49:03.098","96315.789",""
"06/14/2021","03:54:59.360","2845.928",""
"06/14/2021","03:56:34.514","96315.789",""
"06/14/2021","04:02:22.628","2845.928",""
"06/14/2021","04:02:43.407","96315.789",""
"06/14/2021","04:05:12.095","2845.928",""
"06/14/2021","04:05:29.269","96315.789",""
"06/14/2021","04:10:54.558","2845.928",""
"06/14/2021","04:11:30.404","96315.789",""
"06/14/2021","04:14:37.755","2845.928",""
"06/14/2021","04:14:59.057","96315.789",""
"06/14/2021","04:20:24.827","2845.928",""
"06/14/2021","04:20:49.396","657.216",""
"06/14/2021","04:21:07.040","1678.57",""
"06/14/2021","04:21:56.735","2845.928",""
"06/14/2021","04:22:37.046","657.216",""
"06/14/2021","04:22:50.594","2845.928",""
"06/14/2021","04:23:08.670","96315.789",""
"06/14/2021","04:29:31.494","2845.928",""
"06/14/2021","04:31:01.438","96315.789",""
"06/14/2021","04:35:08.214","2845.928",""
"06/14/2021","04:35:25.179","96315.789",""
"06/14/2021","04:42:06.494","2845.928",""
"06/14/2021","04:42:23.594","96315.789",""
"06/14/2021","04:43:54.097","2845.928",""
"06/14/2021","04:44:29.593","96315.789",""
"06/14/2021","04:45:20.167","2845.928",""
"06/14/2021","04:45:36.681","96315.789",""
"06/14/2021","04:47:07.560","2845.928",""
"06/14/2021","04:47:25.198","96315.789",""
"06/14/2021","04:49:35.598","2845.928",""
"06/14/2021","04:49:53.168","96315.789",""
"06/14/2021","04:53:01.447","2845.928",""
"06/14/2021","04:53:18.465","96315.789",""
"06/14/2021","04:58:09.861","2845.928",""
"06/14/2021","04:58:31.029","96315.789",""
"06/14/2021","05:04:54.284","2845.928",""
"06/14/2021","05:16:23.581","96315.789",""
"06/14/2021","05:22:27.853","2845.928",""
"06/14/2021","05:22:45.585","96315.789",""
"06/14/2021","05:27:51.915","2845.928",""
"06/14/2021","05:28:09.196","96315.789",""
"06/14/2021","05:32:02.886","657.216",""
"06/14/2021","05:32:28.235","1678.57",""
"06/14/2021","05:33:17.214","2845.928",""
"06/14/2021","05:33:57.787","657.216",""
"06/14/2021","05:34:11.427","2845.928",""
"06/14/2021","05:34:27.749","96315.789",""
"06/14/2021","05:34:52.921","2845.928",""
"06/14/2021","05:35:39.838","96315.789",""
"06/14/2021","05:40:24.790","2845.928",""
"06/14/2021","05:41:55.561","96315.789",""
"06/14/2021","05:46:22.323","2845.928",""
"06/14/2021","05:46:43.136","96315.789",""
"06/14/2021","05:53:26.661","2845.928",""
"06/14/2021","05:53:47.694","96315.789",""
"06/14/2021","05:59:56.781","2845.928",""
"06/14/2021","06:00:17.568","96315.789",""
"06/14/2021","06:05:24.612","2845.928",""
"06/14/2021","06:05:45.533","96315.789",""
"06/14/2021","06:09:13.345","2845.928",""
"06/14/2021","06:09:30.330","96315.789",""
"06/14/2021","06:14:35.568","2845.928",""
"06/14/2021","06:16:27.528","96315.789",""
"06/14/2021","06:21:15.538","2845.928",""
"06/14/2021","06:21:33.451","96315.789",""
"06/14/2021","06:26:58.260","2845.928",""
"06/14/2021","06:27:18.801","96315.789",""
"06/14/2021","06:32:43.320","2845.928",""
"06/14/2021","06:33:04.342","96315.789",""
"06/14/2021","06:38:39.528","2845.928",""
"06/14/2021","06:38:57.368","96315.789",""
"06/14/2021","06:43:22.959","2845.928",""
"06/14/2021","06:43:44.053","96315.789",""
"06/14/2021","06:45:00.928","657.216",""
"06/14/2021","06:45:20.749","1678.57",""
"06/14/2021","06:46:09.483","2845.928",""
"06/14/2021","06:46:43.219","657.216",""
"06/14/2021","06:46:57.124","2845.928",""
"06/14/2021","06:48:22.518","96315.789",""
"06/14/2021","06:49:13.460","2845.928",""
"06/14/2021","06:49:30.254","96315.789",""
"06/14/2021","06:55:13.985","2845.928",""
"06/14/2021","06:55:34.911","96315.789",""
"06/14/2021","07:01:06.530","2845.928",""
"06/14/2021","07:01:23.426","96315.789",""
"06/14/2021","07:03:13.906","2845.928",""
"06/14/2021","07:03:31.029","96315.789",""
"06/14/2021","07:04:42.336","2845.928",""
"06/14/2021","07:05:02.987","96315.789",""
"06/14/2021","07:11:08.788","2845.928",""
"06/14/2021","07:11:26.149","96315.789",""
"06/14/2021","07:17:30.807","2845.928",""
"06/14/2021","07:17:51.551","96315.789",""
"06/14/2021","07:24:16.766","2845.928",""
"06/14/2021","07:26:02.516","96315.789",""
"06/14/2021","07:32:08.754","2845.928",""
"06/14/2021","07:32:26.615","96315.789",""
"06/14/2021","07:38:11.183","2845.928",""
"06/14/2021","07:38:28.550","96315.789",""
"06/14/2021","07:44:57.336","657.216",""
"06/14/2021","07:45:17.991","1678.57",""
"06/14/2021","07:46:07.313","2845.928",""
"06/14/2021","07:46:44.455","657.216",""
"06/14/2021","07:46:58.157","2845.928",""
"06/14/2021","07:47:30.365","96315.789",""
"06/14/2021","07:52:36.648","2845.928",""
"06/14/2021","07:52:53.955","96315.789",""
"06/14/2021","07:53:45.434","2845.928",""
"06/14/2021","07:54:21.375","96315.789",""
"06/14/2021","07:59:51.647","2845.928",""
"06/14/2021","08:01:26.750","96315.789",""
"06/14/2021","08:06:52.765","2845.928",""
"06/14/2021","08:07:14.030","96315.789",""
"06/14/2021","08:10:41.737","2845.928",""
"06/14/2021","08:10:59.477","96315.789",""
"06/14/2021","08:17:03.620","2845.928",""
"06/14/2021","08:17:24.400","96315.789",""
"06/14/2021","08:18:21.992","657.216",""
"06/14/2021","08:18:42.660","1678.57",""
"06/14/2021","08:19:32.141","2845.928",""
"06/14/2021","08:20:08.674","657.216",""
"06/14/2021","08:20:22.870","2845.928",""
"06/14/2021","08:20:39.420","96315.789",""
"06/14/2021","08:22:49.610","2845.928",""
"06/14/2021","08:23:07.071","96315.789",""
"06/14/2021","08:25:16.084","2845.928",""
"06/14/2021","08:25:36.653","96315.789",""
"06/14/2021","08:30:22.166","2845.928",""
"06/14/2021","08:30:39.634","96315.789",""
"06/14/2021","08:34:45.439","2845.928",""
"06/14/2021","08:36:19.777","96315.789",""
"06/14/2021","08:37:50.403","2845.928",""
"06/14/2021","08:38:07.211","96315.789",""
"06/14/2021","08:38:58.492","2845.928",""
"06/14/2021","08:39:19.002","96315.789",""
"06/14/2021","08:45:01.776","2845.928",""
"06/14/2021","08:45:19.494","96315.789",""
"06/14/2021","08:50:23.108","2845.928",""
"06/14/2021","08:50:43.988","96315.789",""
"06/14/2021","08:52:20.047","657.216",""
"06/14/2021","08:52:40.651","1678.57",""
"06/14/2021","08:53:30.383","2845.928",""
"06/14/2021","08:54:10.592","657.216",""
"06/14/2021","08:54:24.096","2845.928",""
"06/14/2021","08:54:41.585","96315.789",""
"06/14/2021","09:00:51.325","2845.928",""
"06/14/2021","09:01:12.183","96315.789",""
"06/14/2021","09:07:18.204","2845.928",""
"06/14/2021","09:08:54.755","96315.789",""
"06/14/2021","09:13:59.115","2845.928",""
"06/14/2021","09:14:16.234","96315.789",""
"06/14/2021","09:17:04.326","2845.928",""
"06/14/2021","09:17:21.389","96315.789",""
"06/14/2021","09:23:39.155","2845.928",""
"06/14/2021","09:24:00.515","96315.789",""
"06/14/2021","09:27:09.300","2845.928",""
"06/14/2021","09:27:27.027","96315.789",""
"06/14/2021","09:33:12.508","2845.928",""
"06/14/2021","09:33:29.190","96315.789",""
"06/14/2021","09:34:26.013","657.216",""
"06/14/2021","09:34:46.729","1678.57",""
"06/14/2021","09:35:35.354","2845.928",""
"06/14/2021","09:36:12.391","657.216",""
"06/14/2021","09:36:26.595","2845.928",""
"06/14/2021","09:36:43.904","96315.789",""
"06/14/2021","09:37:35.168","2845.928",""
"06/14/2021","09:37:55.553","96315.789",""
"06/14/2021","09:39:45.491","2845.928",""
"06/14/2021","09:41:17.736","96315.789",""
"06/14/2021","09:42:28.881","2845.928",""
"06/14/2021","09:42:46.358","96315.789",""
"06/14/2021","09:43:37.871","2845.928",""
"06/14/2021","09:43:58.680","96315.789",""
"06/14/2021","09:50:02.182","2845.928",""
"06/14/2021","09:50:23.738","96315.789",""
"06/14/2021","09:55:08.744","2845.928",""
"06/14/2021","09:55:25.981","96315.789",""
"06/14/2021","10:01:15.566","2845.928",""
"06/14/2021","10:01:33.017","96315.789",""
"06/14/2021","10:07:56.268","2845.928",""
"06/14/2021","10:08:13.453","96315.789",""
"06/14/2021","10:13:57.050","2845.928",""
"06/14/2021","10:15:28.851","96315.789",""
"06/14/2021","10:21:18.305","657.216",""
"06/14/2021","10:21:46.864","1678.57",""
"06/14/2021","10:22:35.158","2845.928",""
"06/14/2021","10:23:15.136","657.216",""
"06/14/2021","10:23:29.552","2845.928",""
"06/14/2021","10:23:46.872","96315.789",""
"06/14/2021","10:24:38.120","2845.928",""
"06/14/2021","10:24:58.890","96315.789",""
"06/14/2021","10:31:51.220","2845.928",""
"06/14/2021","10:32:23.456","96315.789",""
"06/14/2021","10:37:48.418","2845.928",""
"06/14/2021","10:38:05.633","96315.789",""
"06/14/2021","10:44:08.677","2845.928",""
"06/14/2021","10:44:29.699","96315.789",""
"06/14/2021","10:51:12.108","2845.928",""
"06/14/2021","10:52:45.812","96315.789",""
"06/14/2021","10:58:33.422","2845.928",""
"06/14/2021","10:58:50.158","96315.789",""
"06/14/2021","11:04:33.842","2845.928",""
"06/14/2021","11:04:55.106","96315.789",""
"06/14/2021","11:11:18.770","2845.928",""
"06/14/2021","11:11:35.592","96315.789",""
"06/14/2021","11:17:40.929","2845.928",""
"06/14/2021","11:18:31.642","96315.789",""
"06/14/2021","11:19:23.071","2845.928",""
"06/14/2021","11:19:58.609","96315.789",""
"06/14/2021","11:26:21.320","2845.928",""
"06/14/2021","11:27:56.830","96315.789",""
"06/14/2021","11:33:42.080","2845.928",""
"06/14/2021","11:33:59.594","96315.789",""
"06/14/2021","11:40:10.871","657.216",""
"06/14/2021","11:40:31.546","1678.57",""
"06/14/2021","11:41:21.631","2845.928",""
"06/14/2021","11:41:58.146","657.216",""
"06/14/2021","11:42:12.418","2845.928",""
"06/14/2021","11:42:30.051","96315.789",""
"06/14/2021","11:46:55.828","2845.928",""
"06/14/2021","11:47:16.635","96315.789",""
"06/14/2021","11:49:26.243","2845.928",""
"06/14/2021","11:49:58.666","96315.789",""
"06/14/2021","11:56:23.312","2845.928",""
"06/14/2021","11:56:44.498","96315.789",""
"06/14/2021","12:01:36.558","2845.928",""
"06/14/2021","12:03:16.862","96315.789",""
"06/14/2021","12:05:59.971","","Open (2)"
"06/14/2021","12:06:05.704","2845.928",""
"06/14/2021","12:06:22.732","96315.789",""
"06/14/2021","12:07:14.068","2845.928",""
"06/14/2021","12:07:31.717","96315.789",""
"06/14/2021","12:11:59.003","2845.928",""
"06/14/2021","12:12:16.607","96315.789",""
"06/14/2021","12:17:02.207","2845.928",""
"06/14/2021","12:17:19.087","96315.789",""
"06/14/2021","12:19:34.869","657.216",""
"06/14/2021","12:19:58.210","1678.57",""
"06/14/2021","12:20:47.658","2845.928",""
"06/14/2021","12:21:27.743","657.216",""
"06/14/2021","12:21:41.649","2845.928",""
"06/14/2021","12:21:59.195","96315.789",""
"06/14/2021","12:23:10.304","2845.928",""
"06/14/2021","12:23:28.061","96315.789",""
"06/14/2021","12:29:51.520","2845.928",""
"06/14/2021","12:30:12.563","96315.789",""
"06/14/2021","12:34:19.940","2845.928",""
"06/14/2021","12:35:58.838","96315.789",""
"06/14/2021","12:37:09.875","2845.928",""
"06/14/2021","12:37:31.106","96315.789",""
"06/14/2021","12:42:36.593","2845.928",""
"06/14/2021","12:42:57.971","96315.789",""
"06/14/2021","12:47:44.338","2845.928",""
"06/14/2021","12:48:05.800","96315.789",""
"06/14/2021","12:53:49.784","2845.928",""
"06/14/2021","12:54:06.675","96315.789",""
"06/14/2021","12:58:59.349","2845.928",""
"06/14/2021","12:59:20.627","96315.789",""
"06/14/2021","13:06:09.053","2845.928",""
"06/14/2021","13:07:55.877","96315.789",""
"06/14/2021","13:14:00.454","2845.928",""
"06/14/2021","13:14:21.755","96315.789",""
"06/14/2021","13:19:09.710","2845.928",""
"06/14/2021","13:19:26.539","96315.789",""
"06/14/2021","13:23:40.128","657.216",""
"06/14/2021","13:24:02.792","1678.57",""
"06/14/2021","13:24:52.525","2845.928",""
"06/14/2021","13:25:32.634","657.216",""
"06/14/2021","13:25:46.587","2845.928",""
"06/14/2021","13:39:20.147","96315.789",""
"06/14/2021","13:45:44.713","2845.928",""
"06/14/2021","13:47:27.931","96315.789",""
"06/14/2021","13:52:34.919","2845.928",""
"06/14/2021","13:52:52.279","96315.789",""
"06/14/2021","13:56:20.399","2845.928",""
"06/14/2021","13:56:41.300","96315.789",""
"06/14/2021","14:02:33.027","2845.928",""
"06/14/2021","14:02:53.803","96315.789",""
"06/14/2021","14:04:24.010","2845.928",""
"06/14/2021","14:04:59.712","96315.789",""
"06/14/2021","14:11:23.494","2845.928",""
"06/14/2021","14:11:41.318","96315.789",""
"06/14/2021","14:17:07.496","2845.928",""
"06/14/2021","14:17:24.392","96315.789",""
"06/14/2021","14:23:31.741","2845.928",""
"06/14/2021","14:25:24.038","96315.789",""
"06/14/2021","14:31:27.695","2845.928",""
"06/14/2021","14:31:48.639","96315.789",""
"06/14/2021","14:37:53.045","2845.928",""
"06/14/2021","14:38:14.521","96315.789",""
"06/14/2021","14:44:42.124","2845.928",""
"06/14/2021","14:44:59.532","96315.789",""
"06/14/2021","14:50:26.307","2845.928",""
"06/14/2021","14:50:43.680","96315.789",""
"06/14/2021","14:55:51.187","2845.928",""
"06/14/2021","14:57:34.929","96315.789",""
"06/14/2021","15:04:32.917","657.216",""
"06/14/2021","15:04:53.114","1678.57",""
"06/14/2021","15:05:42.297","2845.928",""
"06/14/2021","15:06:19.401","657.216",""
"06/14/2021","15:06:33.163","2845.928",""
"06/14/2021","15:06:50.896","96315.789",""
"06/14/2021","15:11:58.109","2845.928",""
"06/14/2021","15:12:19.586","96315.789",""
"06/14/2021","15:18:06.622","2845.928",""
"06/14/2021","15:18:24.080","96315.789",""
"06/14/2021","15:24:29.425","2845.928",""
"06/14/2021","15:24:46.488","96315.789",""
"06/14/2021","15:29:52.467","2845.928",""
"06/14/2021","15:31:38.303","96315.789",""
"06/14/2021","15:32:23.019","2845.928",""
"06/14/2021","15:32:40.449","96315.789",""
"06/14/2021","15:38:45.601","2845.928",""
"06/14/2021","15:39:06.728","96315.789",""
"06/14/2021","15:44:33.122","2845.928",""
"06/14/2021","15:44:53.879","96315.789",""
"06/14/2021","15:51:14.122","2845.928",""
"06/14/2021","15:51:35.296","96315.789",""
"06/14/2021","15:57:21.970","2845.928",""
"06/14/2021","15:57:42.805","96315.789",""
"06/14/2021","16:04:07.279","2845.928",""
"06/14/2021","16:05:49.971","96315.789",""
"06/14/2021","16:11:07.386","2845.928",""
"06/14/2021","16:11:24.518","96315.789",""
"06/14/2021","16:16:36.952","657.216",""
"06/14/2021","16:16:58.453","1678.57",""
"06/14/2021","16:17:46.967","2845.928",""
"06/14/2021","16:18:26.832","657.216",""
"06/14/2021","16:18:41.083","2845.928",""
"06/14/2021","16:18:59.281","96315.789",""
"06/14/2021","16:24:08.691","2845.928",""
"06/14/2021","16:24:25.066","96315.789",""
"06/14/2021","16:28:51.386","2845.928",""
"06/14/2021","16:29:12.074","96315.789",""
"06/14/2021","16:34:56.736","2845.928",""
"06/14/2021","16:35:17.879","96315.789",""
"06/14/2021","16:41:43.773","2845.928",""
"06/14/2021","16:44:14.000","96315.789",""
"06/14/2021","16:49:38.290","2845.928",""
"06/14/2021","16:49:55.524","96315.789",""
"06/14/2021","16:55:01.877","2845.928",""
"06/14/2021","16:55:23.399","96315.789",""
"06/14/2021","17:01:13.978","2845.928",""
"06/14/2021","17:01:31.180","96315.789",""
"06/14/2021","17:07:13.134","2845.928",""
"06/14/2021","17:07:34.172","96315.789",""
"06/14/2021","17:13:37.314","2845.928",""
"06/14/2021","17:13:54.692","96315.789",""
"06/14/2021","17:19:04.468","2845.928",""
"06/14/2021","17:20:59.032","96315.789",""
"06/14/2021","17:26:25.493","2845.928",""
"06/14/2021","17:26:46.118","96315.789",""
"06/14/2021","17:32:18.205","657.216",""
"06/14/2021","17:32:41.012","1678.57",""
"06/14/2021","17:33:28.771","2845.928",""
"06/14/2021","17:34:08.908","657.216",""
"06/14/2021","17:34:23.246","2845.928",""
"06/14/2021","17:34:40.727","96315.789",""
"06/14/2021","17:39:54.529","2845.928",""
"06/14/2021","17:40:15.903","96315.789",""
"06/14/2021","17:45:05.553","2845.928",""
"06/14/2021","17:45:25.995","96315.789",""
"06/14/2021","17:51:11.100","2845.928",""
"06/14/2021","17:53:01.030","96315.789",""
"06/14/2021","17:54:11.728","2845.928",""
"06/14/2021","17:54:28.287","96315.789",""
"06/14/2021","18:00:22.239","2845.928",""
"06/14/2021","18:00:43.155","96315.789",""
"06/14/2021","18:06:11.090","2845.928",""
"06/14/2021","18:06:31.963","96315.789",""
"06/14/2021","18:12:37.350","2845.928",""
"06/14/2021","18:12:58.154","96315.789",""
"06/14/2021","18:17:45.422","2845.928",""
"06/14/2021","18:18:02.723","96315.789",""
"06/14/2021","18:24:07.353","2845.928",""
"06/14/2021","18:25:58.124","96315.789",""
"06/14/2021","18:32:23.734","2845.928",""
"06/14/2021","18:32:44.135","96315.789",""
"06/14/2021","18:34:14.802","2845.928",""
"06/14/2021","18:34:32.295","96315.789",""
"06/14/2021","18:39:20.286","2845.928",""
"06/14/2021","18:39:37.825","96315.789",""
"06/14/2021","18:41:13.644","657.216",""
"06/14/2021","18:41:34.849","1678.57",""
"06/14/2021","18:42:22.703","2845.928",""
"06/14/2021","18:43:02.900","657.216",""
"06/14/2021","18:43:17.192","2845.928",""
"06/14/2021","18:43:35.029","96315.789",""
"06/14/2021","18:47:09.242","2845.928",""
"06/14/2021","18:47:30.197","96315.789",""
"06/14/2021","18:52:35.905","2845.928",""
"06/14/2021","18:52:55.851","96315.789",""
"06/14/2021","18:53:20.397","2845.928",""
"06/14/2021","18:53:38.185","96315.789",""
"06/14/2021","18:56:26.296","2845.928",""
"06/14/2021","18:58:21.002","96315.789",""
"06/14/2021","19:02:13.998","2845.928",""
"06/14/2021","19:02:31.662","96315.789",""
"06/14/2021","19:06:39.217","2845.928",""
"06/14/2021","19:06:56.327","96315.789",""
